"Species","Species Name","Scientific Name Authorship","Taxon Rank","Kingdom","Phylum","Class","Order","Family","Genus","Vernacular Name","Number of records","Conservation","Invasive"
"https://id.biodiversity.org.au/node/apni/2913931","Deyeuxia appressa","Vickery","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Deyeuxia",,"6","EPBC Act Threatened Species | New South Wales : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2913933","Pithecoctenium cynanchoides","DC.","species","Plantae","Charophyta","Equisetopsida","Lamiales","Bignoniaceae","Pithecoctenium",,"6","",""
"https://id.biodiversity.org.au/node/apni/2914431","Boronia muelleri","(Benth.) Cheel","species","Plantae","Charophyta","Equisetopsida","Sapindales","Rutaceae","Boronia","Forest Boronia","6","",""
"https://id.biodiversity.org.au/node/apni/2914867","Ischaemum afrum","(J.F.Gmel.) Dandy","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Ischaemum",,"6","",""
"https://id.biodiversity.org.au/node/apni/2915120","Brachyachne prostrata","C.A.Gardner & C.E.Hubb.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Brachyachne",,"6","",""
"https://id.biodiversity.org.au/node/apni/2915212","Hamelia patens","Jacq.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae","Hamelia",,"6","",""
"https://id.biodiversity.org.au/node/apni/2915293","Rhynchospora gracillima","Thwaites","species","Plantae","Charophyta","Equisetopsida","Poales","Cyperaceae","Rhynchospora",,"6","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2915320","Acacia sericata","A.Cunn. ex Benth.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia",,"6","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2915357","Spinifex littoreus","(Burm.f.) Merr.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Spinifex","Beach Spinifex","6","",""
"https://id.biodiversity.org.au/node/apni/2915440","Iris laevigata","Fisch. ex Fisch. & C.A.Mey.","species","Plantae","Charophyta","Equisetopsida","Asparagales","Iridaceae","Iris","Water Iris","6","",""
"https://id.biodiversity.org.au/node/apni/2915732","Rytidosperma geniculatum","(J.M.Black) Connor & Edgar","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Rytidosperma",,"6","",""
"https://id.biodiversity.org.au/node/apni/2915926","Eucalyptus cylindriflora","Maiden & Blakely","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","White Mallee","6","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2916370","Dissiliaria laxinervis","Airy Shaw","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Picrodendraceae","Dissiliaria",,"6","",""
"https://id.biodiversity.org.au/node/apni/2916519","Aristida annua","B.K.Simon","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Aristida",,"6","Queensland : Conservation Status | EPBC Act Threatened Species",""
"https://id.biodiversity.org.au/node/apni/2916652","Sclerolaena holtiana","(Ising) A.J.Scott","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Chenopodiaceae","Sclerolaena",,"6","",""
"https://id.biodiversity.org.au/node/apni/2916792","Clematis vitalba","L.","species","Plantae","Charophyta","Equisetopsida","Ranunculales","Ranunculaceae","Clematis","Old Man's Beard","6","",""
"https://id.biodiversity.org.au/node/apni/2917033","Tribulus occidentalis","R.Br.","species","Plantae","Charophyta","Equisetopsida","Zygophyllales","Zygophyllaceae","Tribulus","Bullhead","6","",""
"https://id.biodiversity.org.au/node/apni/2917038","Prunus brachystachya","Kalkman","species","Plantae","Charophyta","Equisetopsida","Rosales","Rosaceae","Prunus","Claudie Almond","6","",""
"https://id.biodiversity.org.au/node/apni/2917083","Frankenia pseudoflabellata","Summerh.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Frankeniaceae","Frankenia",,"6","",""
"https://id.biodiversity.org.au/node/apni/2917506","Melaleuca eurystoma","Barlow ex Craven","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca",,"6","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2917575","Dietes robinsoniana","(C.Moore & F.Muell.) Klatt","species","Plantae","Charophyta","Equisetopsida","Asparagales","Iridaceae","Dietes","Wedding Lily","6","",""
"https://id.biodiversity.org.au/node/apni/2917644","Prosaptia contigua","(G.Forst.) C.Presl","species","Plantae","Charophyta","Equisetopsida","Polypodiales","Polypodiaceae","Prosaptia",,"6","",""
"https://id.biodiversity.org.au/node/apni/2917775","Lobelia erinus","L.","species","Plantae","Charophyta","Equisetopsida","Asterales","Campanulaceae","Lobelia","Bedding Lobelia","6","",""
"https://id.biodiversity.org.au/node/apni/2917896","Chrozophora tinctoria","(L.) A.Juss.","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Chrozophora","Dyer's Litmus Plant","6","",""
"https://id.biodiversity.org.au/node/apni/2918009","Aglaonema commutatum","Schott","species","Plantae","Charophyta","Equisetopsida","Alismatales","Araceae","Aglaonema",,"6","",""
"https://id.biodiversity.org.au/node/apni/2918060","Aeschynomene falcata","(Poir.) DC.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Aeschynomene",,"6","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2918131","Blechnum occidentale","L.","species","Plantae","Charophyta","Equisetopsida","Polypodiales","Blechnaceae","Blechnum",,"6","",""
"https://id.biodiversity.org.au/node/apni/2918750","Cerastium semidecandrum","L.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Caryophyllaceae","Cerastium","Lesser Mouse-ear Chickweed","6","",""
"https://id.biodiversity.org.au/node/apni/2919085","Lythrum junceum","Banks & Sol.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Lythraceae","Lythrum","Mediterranean Loosestrife","6","",""
"https://id.biodiversity.org.au/node/apni/2919347","Chaenomeles speciosa","(Sweet) Nakai","species","Plantae","Charophyta","Equisetopsida","Rosales","Rosaceae","Chaenomeles",,"6","",""
"https://id.biodiversity.org.au/node/apni/2919378","Amaranthus dubius","Mart. ex Thell.","species","Plantae","Charophyta","Equisetopsida","Caryophyllales","Amaranthaceae","Amaranthus",,"6","",""
"https://id.biodiversity.org.au/node/apni/2919409","Thalassodendron ciliatum","(Forssk.) Hartog","species","Plantae","Charophyta","Equisetopsida","Alismatales","Cymodoceaceae","Thalassodendron","Seagrass","6","",""
"https://id.biodiversity.org.au/node/apni/2919419","Grevillea lavandulacea","Schltdl.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea","Lavender Grevillea","6","",""
"https://id.biodiversity.org.au/node/apni/2919577","Acacia aculeatissima","J.F.Macbr.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","Thin-leaf Wattle","6","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2919772","Flemingia macrophylla","(Willd.) Kuntze ex Merr.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Flemingia",,"6","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2919845","Enteropogon dolichostachyus","(Lag.) Keng ex Lazarides","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Enteropogon",,"6","",""
"https://id.biodiversity.org.au/node/apni/2919974","Grevillea biternata","Meisn.","species","Plantae","Charophyta","Equisetopsida","Proteales","Proteaceae","Grevillea",,"6","",""
"https://id.biodiversity.org.au/node/apni/2920119","Melaleuca hamulosa","Turcz.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Melaleuca",,"6","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2920410","Eucalyptus salmonophloia","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Eucalyptus","Salmon Gum","6","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2920602","Scandix pecten-veneris","L.","species","Plantae","Charophyta","Equisetopsida","Apiales","Apiaceae","Scandix","Shepherd's Needle","6","",""
"https://id.biodiversity.org.au/node/apni/2920952","Vittadinia decora","N.T.Burb.","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Vittadinia",,"6","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/2921236","Acacia craspedocarpa","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Acacia","Hop Mulga","6","Queensland : Conservation Status | Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/2921299","Ixiochlamys filicifolia","Dunlop","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Ixiochlamys",,"6","",""
"https://id.biodiversity.org.au/node/apni/6498197","Knoxia corymbosa","Willd.","species","Plantae","Charophyta","Equisetopsida","Gentianales","Rubiaceae",,,"6","",""
"https://id.biodiversity.org.au/node/apni/7067804","Sphaeromorphaea ephemera","A.R.Bean","species","Plantae","Charophyta","Equisetopsida","Asterales","Asteraceae","Sphaeromorphaea",,"6","",""
"https://id.biodiversity.org.au/node/apni/7165826","Hibbertia pachynemidium","Toelken","species","Plantae","Charophyta","Equisetopsida",,"Dilleniaceae","Hibbertia",,"6","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/7171148","Hibbertia singularis","Toelken","species","Plantae","Charophyta","Equisetopsida",,"Dilleniaceae","Hibbertia",,"6","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/7207234","Euphorbia operta","Halford & W.K.Harris","species","Plantae","Charophyta","Equisetopsida","Malpighiales","Euphorbiaceae","Euphorbia",,"6","",""
"https://id.biodiversity.org.au/node/apni/7240777","Muelleranthus trifoliolatus","(F.Muell.) A.T.Lee","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Muelleranthus","Spinifex Pea","6","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/7244144","Pultenaea lapidosa","Corrick","species","Plantae","Charophyta","Equisetopsida","Fabales","Fabaceae","Pultenaea","Stony Bush-pea","6","Queensland : Conservation Status | Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/7481058","Utricularia ameliae","R.W.Jobson","species","Plantae","Charophyta","Equisetopsida","Lamiales","Lentibulariaceae","Utricularia",,"6","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/7549369","Corymbia opaca","(D.J.Carr & S.G.M.Carr) K.D.Hill & L.A.S.Johnson","species","Plantae","Charophyta","Equisetopsida","Myrtales","Myrtaceae","Corymbia","Desert Bloodwood","6","Queensland : Conservation Status",""
"https://id.biodiversity.org.au/node/apni/7733886","Erythranthe guttata","(Fisch. ex DC.) G.L.Nesom","species","Plantae","Charophyta","Equisetopsida","Lamiales","Phrymaceae","Erythranthe",,"6","",""
"https://id.biodiversity.org.au/node/apni/7773473","Saccharum spontaneum","L.","species","Plantae","Charophyta","Equisetopsida","Poales","Poaceae","Saccharum","Wild Sugarcane","6","",""
"https://id.biodiversity.org.au/node/apni/7801209","Ctenopteris walleri","(Maiden & Betche) S.B.Andrews","species","Plantae","Charophyta","Equisetopsida","Polypodiales","Polypodiaceae","Ctenopteris",,"6","Queensland : Conservation Status | EPBC Act Threatened Species",""
"https://id.biodiversity.org.au/node/apni/7970256","Solanum insanum","L.","species","Plantae","Charophyta","Equisetopsida","Solanales","Solanaceae","Solanum",,"6","Western Australia : Conservation status",""
"https://id.biodiversity.org.au/node/apni/8003914","Thismia rodwayi","F.Muell.","species","Plantae","Charophyta","Equisetopsida","Dioscoreales","Thismiaceae","Thismia","Fairy Lanterns","6","Queensland : Conservation Status | Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/ausmoss/10055669","Acaulon triquetrum","(Spruce) Müll.Hal.","species","Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Acaulon",,"6","",""
"https://id.biodiversity.org.au/node/ausmoss/10056041","Acroporium lamprophyllum","Mitt.","species","Plantae","Bryophyta","Bryopsida","Hypnales","Sematophyllaceae","Acroporium",,"6","",""
"https://id.biodiversity.org.au/node/ausmoss/10056626","Acroporium microcladon","(Dozy & Molk.) B.C.Tan","species","Plantae","Bryophyta","Bryopsida","Hypnales","Sematophyllaceae","Acroporium",,"6","",""
"https://id.biodiversity.org.au/node/ausmoss/10057724","Anoectangium aestivum","(Hedw.) Mitt.","species","Plantae","Bryophyta","Bryopsida","Pottiales","Pottiaceae","Anoectangium",,"6","",""
"https://id.biodiversity.org.au/node/ausmoss/10070652","Dicranoloma daymannianum","E.B.Bartram","species","Plantae","Bryophyta","Bryopsida","Dicranales","Dicranaceae","Dicranoloma",,"6","",""
"https://id.biodiversity.org.au/node/ausmoss/10073254","Eccremidium whiteleggei","Broth.","species","Plantae","Bryophyta","Bryopsida","Dicranales","Ditrichaceae","Eccremidium",,"6","",""
"https://id.biodiversity.org.au/node/ausmoss/10074778","Ectropothecium zollingeri","(Müll.Hal.) A.Jaeger","species","Plantae","Bryophyta","Bryopsida","Hypnales","Hypnaceae","Ectropothecium",,"6","",""
"https://id.biodiversity.org.au/node/ausmoss/10077020","Euptychium setigerum","(Sull.) Broth.","species","Plantae","Bryophyta","Bryopsida","Ptychomniales","Ptychomniaceae","Euptychium",,"6","",""
"https://id.biodiversity.org.au/node/ausmoss/10078341","Fissidens beckettii","Mitt.","species","Plantae","Bryophyta","Bryopsida","Dicranales","Fissidentaceae","Fissidens",,"6","",""
"https://id.biodiversity.org.au/node/ausmoss/10078860","Fissidens bryoides","Hedw.","species","Plantae","Bryophyta","Bryopsida","Dicranales","Fissidentaceae","Fissidens",,"6","",""
"https://id.biodiversity.org.au/node/ausmoss/10079046","Fissidens crassinervis","Sande Lac.","species","Plantae","Bryophyta","Bryopsida","Dicranales","Fissidentaceae","Fissidens",,"6","",""
"https://id.biodiversity.org.au/node/ausmoss/10079226","Fissidens cucullatus","I.G.Stone","species","Plantae","Bryophyta","Bryopsida","Dicranales","Fissidentaceae","Fissidens",,"6","",""
"https://id.biodiversity.org.au/node/ausmoss/10079609","Fissidens dealbatus","Hook.f. & Wilson","species","Plantae","Bryophyta","Bryopsida","Dicranales","Fissidentaceae","Fissidens","Nerveless Pocket-moss","6","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/ausmoss/10080020","Fissidens flaccidus","Mitt.","species","Plantae","Bryophyta","Bryopsida","Dicranales","Fissidentaceae","Fissidens",,"6","",""
"https://id.biodiversity.org.au/node/ausmoss/10082770","Fissidens rupicola","Paris & Broth.","species","Plantae","Bryophyta","Bryopsida","Dicranales","Fissidentaceae","Fissidens",,"6","",""
"https://id.biodiversity.org.au/node/ausmoss/10086899","Hampeella alaris","(Dixon & Sainsbury) Sainsbury","species","Plantae","Bryophyta","Bryopsida","Ptychomniales","Ptychomniaceae","Hampeella","Arc Moss","6","Victoria : Conservation Status",""
"https://id.biodiversity.org.au/node/ausmoss/10090548","Isopterygium arachnoideum","Broth.","species","Plantae","Bryophyta","Bryopsida","Hypnales","Pylaisiadelphaceae","Isopterygium",,"6","",""
"https://id.biodiversity.org.au/node/ausmoss/10095029","Macromitrium brachypodium","Müll.Hal.","species","Plantae","Bryophyta","Bryopsida","Orthotrichales","Orthotrichaceae","Macromitrium",,"6","",""
"https://id.biodiversity.org.au/node/ausmoss/10098038","Mitthyridium leucoloma","(Müll.Hal.) H.Rob.","species","Plantae","Bryophyta","Bryopsida","Dicranales","Calymperaceae","Mitthyridium",,"6","",""
"https://id.biodiversity.org.au/node/ausmoss/10101327","Pelekium synoicum","(Touw) Touw","species","Plantae","Bryophyta","Bryopsida","Hypnales","Thuidiaceae","Pelekium",,"6","",""
"https://id.biodiversity.org.au/node/ausmoss/10103928","Pleuridium brachycaulon","(Müll.Hal.) Kindb.","species","Plantae","Bryophyta","Bryopsida","Dicranales","Ditrichaceae","Pleuridium",,"6","",""
